Name,OS,DataCenter,IsVirtual,ParentServer
SRV-1008458,Linux,DC-2,Yes,SRV-0104456
SRV-1008459,Windows,DC-8,Yes,SRV-0108810
SRV-1008460,Linux,DC-7,Yes,SRV-0103420
SRV-1008461,Windows,DC-1,Yes,SRV-0106383
SRV-1008462,Linux,DC-6,Yes,SRV-0109484
SRV-1008463,Linux,DC-3,Yes,SRV-0108438
SRV-1008464,Linux,DC-2,Yes,SRV-0108488
SRV-1008465,Windows,DC-8,Yes,SRV-0109332
SRV-1008466,Linux,DC-5,Yes,SRV-0106440
SRV-1008467,Linux,DC-9,Yes,SRV-0109492
SRV-1008468,Linux,DC-7,Yes,SRV-0109097
SRV-1008469,Linux,DC-6,Yes,SRV-0101108
SRV-1008470,Windows,DC-3,Yes,SRV-0103658
SRV-1008471,Linux,DC-1,Yes,SRV-0107294
SRV-1008472,Linux,DC-8,Yes,SRV-0106884
SRV-1008473,Windows,DC-10,Yes,SRV-0101310
SRV-1008474,Windows,DC-5,Yes,SRV-0106218
SRV-1008475,Linux,DC-7,Yes,SRV-0104835
SRV-1008476,Linux,DC-1,Yes,SRV-0102899
SRV-1008477,Linux,DC-6,Yes,SRV-0101265
SRV-1008478,Windows,DC-3,Yes,SRV-0101191
SRV-1008479,Windows,DC-5,Yes,SRV-0109334
SRV-1008480,Windows,DC-10,Yes,SRV-0102056
SRV-1008481,Windows,DC-9,Yes,SRV-0109837
SRV-1008482,Linux,DC-9,Yes,SRV-0109371
SRV-1008483,Linux,DC-4,Yes,SRV-0109916
SRV-1008484,Linux,DC-2,Yes,SRV-0108216
SRV-1008485,Windows,DC-9,Yes,SRV-0107147
SRV-1008486,Windows,DC-9,Yes,SRV-0109883
SRV-1008487,Linux,DC-10,Yes,SRV-0108232
SRV-1008488,Linux,DC-8,Yes,SRV-0108174
SRV-1008489,Windows,DC-10,Yes,SRV-010070
SRV-1008490,Windows,DC-5,Yes,SRV-0107505
SRV-1008491,Windows,DC-4,Yes,SRV-0107229
SRV-1008492,Windows,DC-3,Yes,SRV-0102858
SRV-1008493,Windows,DC-1,Yes,SRV-0101442
SRV-1008494,Linux,DC-5,Yes,SRV-0106141
SRV-1008495,Linux,DC-2,Yes,SRV-0106394
SRV-1008496,Windows,DC-7,Yes,SRV-0107331
SRV-1008497,Linux,DC-6,Yes,SRV-0103139
SRV-1008498,Windows,DC-6,Yes,SRV-0109711
SRV-1008499,Linux,DC-8,Yes,SRV-0107522
SRV-1008500,Windows,DC-3,Yes,SRV-0107648
SRV-1008501,Linux,DC-9,Yes,SRV-0104749
SRV-1008502,Linux,DC-8,Yes,SRV-0104231
SRV-1008503,Windows,DC-8,Yes,SRV-0107400
SRV-1008504,Windows,DC-6,Yes,SRV-0105110
SRV-1008505,Windows,DC-9,Yes,SRV-0108287
SRV-1008506,Linux,DC-7,Yes,SRV-0101749
SRV-1008507,Windows,DC-7,Yes,SRV-0106506
SRV-1008508,Windows,DC-9,Yes,SRV-0108221
SRV-1008509,Windows,DC-7,Yes,SRV-0105660
SRV-1008510,Windows,DC-5,Yes,SRV-010251
SRV-1008511,Windows,DC-10,Yes,SRV-010597
SRV-1008512,Windows,DC-8,Yes,SRV-0105309
SRV-1008513,Linux,DC-5,Yes,SRV-0104038
SRV-1008514,Linux,DC-1,Yes,SRV-0109991
SRV-1008515,Windows,DC-7,Yes,SRV-0108898
SRV-1008516,Linux,DC-7,Yes,SRV-0108959
SRV-1008517,Linux,DC-3,Yes,SRV-0107313
SRV-1008518,Linux,DC-1,Yes,SRV-0109486
SRV-1008519,Linux,DC-9,Yes,SRV-0103771
SRV-1008520,Linux,DC-3,Yes,SRV-0103238
SRV-1008521,Windows,DC-1,Yes,SRV-0101481
SRV-1008522,Linux,DC-2,Yes,SRV-0103503
SRV-1008523,Windows,DC-10,Yes,SRV-0101810
SRV-1008524,Linux,DC-4,Yes,SRV-0104549
SRV-1008525,Linux,DC-8,Yes,SRV-0109978
SRV-1008526,Linux,DC-10,Yes,SRV-0107863
SRV-1008527,Linux,DC-1,Yes,SRV-0101953
SRV-1008528,Windows,DC-6,Yes,SRV-0101290
SRV-1008529,Linux,DC-1,Yes,SRV-0105330
SRV-1008530,Linux,DC-10,Yes,SRV-0109006
SRV-1008531,Windows,DC-4,Yes,SRV-0103638
SRV-1008532,Windows,DC-10,Yes,SRV-0106480
SRV-1008533,Linux,DC-10,Yes,SRV-0105990
SRV-1008534,Windows,DC-9,Yes,SRV-0103168
SRV-1008535,Windows,DC-4,Yes,SRV-0104383
SRV-1008536,Linux,DC-5,Yes,SRV-0103429
SRV-1008537,Linux,DC-4,Yes,SRV-0104268
SRV-1008538,Linux,DC-4,Yes,SRV-0107960
SRV-1008539,Windows,DC-3,Yes,SRV-0103703
SRV-1008540,Linux,DC-4,Yes,SRV-0107126
SRV-1008541,Windows,DC-1,Yes,SRV-010903
SRV-1008542,Windows,DC-10,Yes,SRV-0107506
SRV-1008543,Linux,DC-10,Yes,SRV-0108165
SRV-1008544,Windows,DC-9,Yes,SRV-0102987
SRV-1008545,Linux,DC-7,Yes,SRV-010784
SRV-1008546,Linux,DC-7,Yes,SRV-0104929
SRV-1008547,Windows,DC-4,Yes,SRV-010247
SRV-1008548,Windows,DC-3,Yes,SRV-0105916
SRV-1008549,Linux,DC-6,Yes,SRV-0103095
SRV-1008550,Linux,DC-7,Yes,SRV-0109125
SRV-1008551,Windows,DC-3,Yes,SRV-0101241
SRV-1008552,Windows,DC-7,Yes,SRV-0109868
SRV-1008553,Linux,DC-6,Yes,SRV-0108630
SRV-1008554,Windows,DC-2,Yes,SRV-0105698
SRV-1008555,Windows,DC-1,Yes,SRV-0101417
SRV-1008556,Windows,DC-8,Yes,SRV-010779
SRV-1008557,Linux,DC-7,Yes,SRV-0109542
SRV-1008558,Windows,DC-3,Yes,SRV-0103756
SRV-1008559,Linux,DC-8,Yes,SRV-0106642
SRV-1008560,Windows,DC-6,Yes,SRV-0109353
SRV-1008561,Linux,DC-7,Yes,SRV-0101652
SRV-1008562,Linux,DC-1,Yes,SRV-0106168
SRV-1008563,Linux,DC-1,Yes,SRV-0108850
SRV-1008564,Linux,DC-4,Yes,SRV-0102125
SRV-1008565,Windows,DC-8,Yes,SRV-0105375
SRV-1008566,Windows,DC-2,Yes,SRV-0109475
SRV-1008567,Linux,DC-3,Yes,SRV-0107376
SRV-1008568,Windows,DC-6,Yes,SRV-0109046
SRV-1008569,Windows,DC-10,Yes,SRV-010403
SRV-1008570,Windows,DC-4,Yes,SRV-0106143
SRV-1008571,Linux,DC-8,Yes,SRV-0104787
SRV-1008572,Linux,DC-9,Yes,SRV-0102035
SRV-1008573,Windows,DC-5,Yes,SRV-0107672
SRV-1008574,Linux,DC-8,Yes,SRV-0106232
SRV-1008575,Linux,DC-4,Yes,SRV-0105344
SRV-1008576,Windows,DC-9,Yes,SRV-0107451
SRV-1008577,Windows,DC-10,Yes,SRV-0102862
SRV-1008578,Linux,DC-4,Yes,SRV-010290
SRV-1008579,Windows,DC-4,Yes,SRV-0104833
SRV-1008580,Linux,DC-2,Yes,SRV-0104678
SRV-1008581,Linux,DC-8,Yes,SRV-0101409
SRV-1008582,Linux,DC-1,Yes,SRV-0108971
SRV-1008583,Linux,DC-8,Yes,SRV-010945
SRV-1008584,Windows,DC-2,Yes,SRV-0101214
SRV-1008585,Windows,DC-9,Yes,SRV-0105124
SRV-1008586,Windows,DC-10,Yes,SRV-0101645
SRV-1008587,Linux,DC-10,Yes,SRV-0103920
SRV-1008588,Linux,DC-4,Yes,SRV-0104213
SRV-1008589,Windows,DC-5,Yes,SRV-0107812
SRV-1008590,Linux,DC-7,Yes,SRV-0103886
SRV-1008591,Linux,DC-7,Yes,SRV-0102007
SRV-1008592,Linux,DC-1,Yes,SRV-0101615
SRV-1008593,Linux,DC-4,Yes,SRV-0104052
SRV-1008594,Linux,DC-2,Yes,SRV-0109035
SRV-1008595,Linux,DC-3,Yes,SRV-0107755
SRV-1008596,Linux,DC-9,Yes,SRV-0109263
SRV-1008597,Linux,DC-10,Yes,SRV-0102475
SRV-1008598,Linux,DC-7,Yes,SRV-0109189
SRV-1008599,Linux,DC-2,Yes,SRV-0103230
SRV-1008600,Windows,DC-1,Yes,SRV-0103221
SRV-1008601,Windows,DC-5,Yes,SRV-010650
SRV-1008602,Linux,DC-7,Yes,SRV-0103216
SRV-1008603,Linux,DC-8,Yes,SRV-0104296
SRV-1008604,Linux,DC-5,Yes,SRV-0108832
SRV-1008605,Windows,DC-5,Yes,SRV-0103860
SRV-1008606,Windows,DC-6,Yes,SRV-0107910
SRV-1008607,Windows,DC-8,Yes,SRV-0101516
SRV-1008608,Linux,DC-2,Yes,SRV-0102950
SRV-1008609,Windows,DC-5,Yes,SRV-0107405
SRV-1008610,Windows,DC-8,Yes,SRV-0103761
SRV-1008611,Windows,DC-2,Yes,SRV-0103798
SRV-1008612,Windows,DC-6,Yes,SRV-0106958
SRV-1008613,Windows,DC-10,Yes,SRV-0108907
SRV-1008614,Linux,DC-4,Yes,SRV-0105224
SRV-1008615,Windows,DC-7,Yes,SRV-0104514
SRV-1008616,Windows,DC-7,Yes,SRV-0106823
SRV-1008617,Linux,DC-9,Yes,SRV-0103136
SRV-1008618,Linux,DC-2,Yes,SRV-0104116
SRV-1008619,Linux,DC-1,Yes,SRV-0102835
SRV-1008620,Linux,DC-10,Yes,SRV-0102484
SRV-1008621,Linux,DC-5,Yes,SRV-0108354
SRV-1008622,Windows,DC-1,Yes,SRV-0108583
SRV-1008623,Windows,DC-1,Yes,SRV-0104423
SRV-1008624,Windows,DC-9,Yes,SRV-0109151
SRV-1008625,Linux,DC-10,Yes,SRV-0101012
SRV-1008626,Windows,DC-4,Yes,SRV-0106612
SRV-1008627,Linux,DC-4,Yes,SRV-0106719
SRV-1008628,Windows,DC-1,Yes,SRV-010804
SRV-1008629,Windows,DC-6,Yes,SRV-0103630
SRV-1008630,Linux,DC-6,Yes,SRV-0107089
SRV-1008631,Windows,DC-8,Yes,SRV-0106625
SRV-1008632,Linux,DC-7,Yes,SRV-0104395
SRV-1008633,Linux,DC-10,Yes,SRV-0107595
SRV-1008634,Linux,DC-7,Yes,SRV-0106497
SRV-1008635,Linux,DC-1,Yes,SRV-0102601
SRV-1008636,Linux,DC-5,Yes,SRV-0102891
SRV-1008637,Windows,DC-3,Yes,SRV-0104240
SRV-1008638,Windows,DC-10,Yes,SRV-0108315
SRV-1008639,Linux,DC-8,Yes,SRV-0105459
SRV-1008640,Linux,DC-10,Yes,SRV-0103021
SRV-1008641,Linux,DC-7,Yes,SRV-0108073
SRV-1008642,Linux,DC-8,Yes,SRV-0108478
SRV-1008643,Linux,DC-4,Yes,SRV-0105051
SRV-1008644,Windows,DC-3,Yes,SRV-010354
SRV-1008645,Windows,DC-10,Yes,SRV-0109415
SRV-1008646,Linux,DC-4,Yes,SRV-0103734
SRV-1008647,Linux,DC-7,Yes,SRV-0102204
SRV-1008648,Linux,DC-1,Yes,SRV-0105952
SRV-1008649,Windows,DC-5,Yes,SRV-0101708
SRV-1008650,Linux,DC-2,Yes,SRV-010150
SRV-1008651,Linux,DC-2,Yes,SRV-0106065
SRV-1008652,Windows,DC-7,Yes,SRV-0108074
SRV-1008653,Linux,DC-3,Yes,SRV-0103062
SRV-1008654,Windows,DC-8,Yes,SRV-0103557
SRV-1008655,Windows,DC-9,Yes,SRV-0101759
SRV-1008656,Windows,DC-7,Yes,SRV-010954
SRV-1008657,Linux,DC-4,Yes,SRV-0101642
SRV-1008658,Linux,DC-6,Yes,SRV-0102611
SRV-1008659,Linux,DC-5,Yes,SRV-0109401
SRV-1008660,Windows,DC-4,Yes,SRV-010688
SRV-1008661,Windows,DC-6,Yes,SRV-0106880
SRV-1008662,Windows,DC-4,Yes,SRV-010754
SRV-1008663,Windows,DC-2,Yes,SRV-0109183
SRV-1008664,Windows,DC-10,Yes,SRV-0107582
SRV-1008665,Linux,DC-10,Yes,SRV-0101148
SRV-1008666,Linux,DC-7,Yes,SRV-0109474
SRV-1008667,Linux,DC-5,Yes,SRV-0105903
SRV-1008668,Windows,DC-4,Yes,SRV-0103040
SRV-1008669,Windows,DC-3,Yes,SRV-010798
SRV-1008670,Linux,DC-3,Yes,SRV-0108575
SRV-1008671,Linux,DC-7,Yes,SRV-0108779
SRV-1008672,Windows,DC-2,Yes,SRV-0104807
SRV-1008673,Linux,DC-3,Yes,SRV-0108397
SRV-1008674,Linux,DC-1,Yes,SRV-0102547
SRV-1008675,Linux,DC-3,Yes,SRV-0102138
SRV-1008676,Windows,DC-3,Yes,SRV-0104458
SRV-1008677,Linux,DC-2,Yes,SRV-0107944
SRV-1008678,Linux,DC-2,Yes,SRV-0102774
SRV-1008679,Linux,DC-1,Yes,SRV-0105164
SRV-1008680,Linux,DC-5,Yes,SRV-0105128
SRV-1008681,Linux,DC-10,Yes,SRV-0101544
SRV-1008682,Linux,DC-2,Yes,SRV-0102780
SRV-1008683,Linux,DC-6,Yes,SRV-0102502
SRV-1008684,Windows,DC-8,Yes,SRV-0106205
SRV-1008685,Windows,DC-6,Yes,SRV-0108510
SRV-1008686,Windows,DC-4,Yes,SRV-0109251
SRV-1008687,Windows,DC-3,Yes,SRV-0107090
SRV-1008688,Windows,DC-7,Yes,SRV-0106389
SRV-1008689,Linux,DC-1,Yes,SRV-0107337
SRV-1008690,Windows,DC-9,Yes,SRV-0105749
SRV-1008691,Linux,DC-5,Yes,SRV-0108862
SRV-1008692,Windows,DC-4,Yes,SRV-0106135
SRV-1008693,Windows,DC-5,Yes,SRV-0102548
SRV-1008694,Windows,DC-4,Yes,SRV-0104650
SRV-1008695,Windows,DC-10,Yes,SRV-0107330
SRV-1008696,Windows,DC-10,Yes,SRV-010483
SRV-1008697,Linux,DC-2,Yes,SRV-0103125
SRV-1008698,Windows,DC-3,Yes,SRV-0107209
SRV-1008699,Windows,DC-5,Yes,SRV-0102033
SRV-1008700,Windows,DC-9,Yes,SRV-0103605
SRV-1008701,Windows,DC-1,Yes,SRV-0109809
SRV-1008702,Linux,DC-9,Yes,SRV-0101698
SRV-1008703,Windows,DC-6,Yes,SRV-010423
SRV-1008704,Linux,DC-2,Yes,SRV-0101573
SRV-1008705,Linux,DC-2,Yes,SRV-0107122
SRV-1008706,Windows,DC-8,Yes,SRV-0103764
SRV-1008707,Linux,DC-9,Yes,SRV-0104788
SRV-1008708,Windows,DC-9,Yes,SRV-0104346
SRV-1008709,Windows,DC-8,Yes,SRV-0108099
SRV-1008710,Linux,DC-6,Yes,SRV-0103551
SRV-1008711,Linux,DC-9,Yes,SRV-0105618
SRV-1008712,Linux,DC-1,Yes,SRV-0109444
SRV-1008713,Linux,DC-1,Yes,SRV-0102010
SRV-1008714,Windows,DC-7,Yes,SRV-0101083
SRV-1008715,Windows,DC-5,Yes,SRV-0107634
SRV-1008716,Linux,DC-1,Yes,SRV-0107813
SRV-1008717,Linux,DC-6,Yes,SRV-0106777
SRV-1008718,Linux,DC-8,Yes,SRV-0107210
SRV-1008719,Windows,DC-5,Yes,SRV-0102472
SRV-1008720,Linux,DC-7,Yes,SRV-0109290
SRV-1008721,Windows,DC-1,Yes,SRV-0101481
SRV-1008722,Linux,DC-8,Yes,SRV-0107522
SRV-1008723,Windows,DC-7,Yes,SRV-010445
SRV-1008724,Windows,DC-2,Yes,SRV-0101400
SRV-1008725,Windows,DC-10,Yes,SRV-0105400
SRV-1008726,Linux,DC-1,Yes,SRV-010635
SRV-1008727,Windows,DC-9,Yes,SRV-0103162
SRV-1008728,Windows,DC-8,Yes,SRV-010380
SRV-1008729,Linux,DC-3,Yes,SRV-0105637
SRV-1008730,Windows,DC-8,Yes,SRV-0105467
SRV-1008731,Windows,DC-10,Yes,SRV-0106563
SRV-1008732,Linux,DC-7,Yes,SRV-0107990
SRV-1008733,Windows,DC-1,Yes,SRV-0107724
SRV-1008734,Linux,DC-3,Yes,SRV-010933
SRV-1008735,Linux,DC-2,Yes,SRV-0106166
SRV-1008736,Linux,DC-3,Yes,SRV-0106726
SRV-1008737,Windows,DC-5,Yes,SRV-0101406
SRV-1008738,Windows,DC-9,Yes,SRV-0107255
SRV-1008739,Linux,DC-6,Yes,SRV-0103139
SRV-1008740,Linux,DC-1,Yes,SRV-0103637
SRV-1008741,Linux,DC-1,Yes,SRV-0101335
SRV-1008742,Linux,DC-9,Yes,SRV-0105525
SRV-1008743,Windows,DC-7,Yes,SRV-0107645
SRV-1008744,Windows,DC-4,Yes,SRV-0104243
SRV-1008745,Windows,DC-3,Yes,SRV-0109504
SRV-1008746,Windows,DC-6,Yes,SRV-0105614
SRV-1008747,Windows,DC-7,Yes,SRV-0104883
SRV-1008748,Linux,DC-1,Yes,SRV-0108860
SRV-1008749,Windows,DC-7,Yes,SRV-0106526
SRV-1008750,Linux,DC-8,Yes,SRV-0106969
SRV-1008751,Linux,DC-7,Yes,SRV-0109497
SRV-1008752,Windows,DC-1,Yes,SRV-0104939
SRV-1008753,Linux,DC-6,Yes,SRV-010312
SRV-1008754,Linux,DC-1,Yes,SRV-0106366
SRV-1008755,Windows,DC-7,Yes,SRV-0107054
SRV-1008756,Windows,DC-6,Yes,SRV-0101543
SRV-1008757,Windows,DC-9,Yes,SRV-0107894
SRV-1008758,Windows,DC-2,Yes,SRV-0102350
SRV-1008759,Linux,DC-3,Yes,SRV-0101882
SRV-1008760,Windows,DC-3,Yes,SRV-0101874
SRV-1008761,Linux,DC-8,Yes,SRV-0102457
SRV-1008762,Linux,DC-8,Yes,SRV-0105648
SRV-1008763,Windows,DC-3,Yes,SRV-0108625
SRV-1008764,Linux,DC-9,Yes,SRV-0101104
SRV-1008765,Windows,DC-4,Yes,SRV-010543
SRV-1008766,Windows,DC-9,Yes,SRV-0106692
SRV-1008767,Windows,DC-6,Yes,SRV-0104866
SRV-1008768,Linux,DC-3,Yes,SRV-0101473
SRV-1008769,Windows,DC-5,Yes,SRV-0103169
SRV-1008770,Windows,DC-7,Yes,SRV-010970
SRV-1008771,Windows,DC-1,Yes,SRV-0101806
SRV-1008772,Windows,DC-9,Yes,SRV-0102680
SRV-1008773,Linux,DC-1,Yes,SRV-0105313
SRV-1008774,Windows,DC-7,Yes,SRV-0109901
SRV-1008775,Linux,DC-2,Yes,SRV-0105353
SRV-1008776,Windows,DC-10,Yes,SRV-0103464
SRV-1008777,Linux,DC-7,Yes,SRV-0108358
SRV-1008778,Linux,DC-1,Yes,SRV-0106131
SRV-1008779,Windows,DC-5,Yes,SRV-0107633
SRV-1008780,Linux,DC-8,Yes,SRV-0108906
SRV-1008781,Linux,DC-5,Yes,SRV-0102413
SRV-1008782,Windows,DC-1,Yes,SRV-0104589
SRV-1008783,Windows,DC-1,Yes,SRV-0104290
SRV-1008784,Windows,DC-9,Yes,SRV-0103585
SRV-1008785,Windows,DC-10,Yes,SRV-0104310
SRV-1008786,Windows,DC-6,Yes,SRV-0109948
SRV-1008787,Windows,DC-4,Yes,SRV-0107932
SRV-1008788,Windows,DC-6,Yes,SRV-010361
SRV-1008789,Windows,DC-9,Yes,SRV-010735
SRV-1008790,Linux,DC-8,Yes,SRV-0107923
SRV-1008791,Linux,DC-4,Yes,SRV-0108596
SRV-1008792,Linux,DC-4,Yes,SRV-0104186
SRV-1008793,Windows,DC-6,Yes,SRV-0104542
SRV-1008794,Windows,DC-5,Yes,SRV-0107437
SRV-1008795,Linux,DC-7,Yes,SRV-0102204
SRV-1008796,Linux,DC-6,Yes,SRV-0106675
SRV-1008797,Linux,DC-3,Yes,SRV-0107316
SRV-1008798,Linux,DC-6,Yes,SRV-0108824
SRV-1008799,Windows,DC-2,Yes,SRV-0102447
SRV-1008800,Windows,DC-9,Yes,SRV-0105531
SRV-1008801,Windows,DC-4,Yes,SRV-0108915
SRV-1008802,Windows,DC-1,Yes,SRV-0104477
SRV-1008803,Windows,DC-5,Yes,SRV-0106587
SRV-1008804,Windows,DC-8,Yes,SRV-010931
SRV-1008805,Linux,DC-1,Yes,SRV-0107881
SRV-1008806,Linux,DC-2,Yes,SRV-0102418
SRV-1008807,Linux,DC-5,Yes,SRV-0107246
SRV-1008808,Windows,DC-7,Yes,SRV-0101420
SRV-1008809,Linux,DC-1,Yes,SRV-0104160
SRV-1008810,Windows,DC-6,Yes,SRV-0104700
SRV-1008811,Linux,DC-6,Yes,SRV-0106245
SRV-1008812,Windows,DC-10,Yes,SRV-010777
SRV-1008813,Linux,DC-7,Yes,SRV-0104151
SRV-1008814,Windows,DC-4,Yes,SRV-0101531
SRV-1008815,Linux,DC-8,Yes,SRV-0105455
SRV-1008816,Linux,DC-2,Yes,SRV-0103741
SRV-1008817,Windows,DC-7,Yes,SRV-0104460
SRV-1008818,Linux,DC-3,Yes,SRV-0103012
SRV-1008819,Linux,DC-6,Yes,SRV-0101564
SRV-1008820,Linux,DC-6,Yes,SRV-0104680
SRV-1008821,Windows,DC-7,Yes,SRV-0101008
SRV-1008822,Linux,DC-2,Yes,SRV-0104739
SRV-1008823,Windows,DC-4,Yes,SRV-0102237
SRV-1008824,Windows,DC-2,Yes,SRV-0104271
SRV-1008825,Linux,DC-2,Yes,SRV-010682
SRV-1008826,Windows,DC-6,Yes,SRV-0105007
SRV-1008827,Linux,DC-9,Yes,SRV-0102687
SRV-1008828,Windows,DC-10,Yes,SRV-0104716
SRV-1008829,Windows,DC-10,Yes,SRV-0103968
SRV-1008830,Windows,DC-7,Yes,SRV-0108356
SRV-1008831,Windows,DC-3,Yes,SRV-0102876
SRV-1008832,Windows,DC-3,Yes,SRV-0107193
SRV-1008833,Windows,DC-3,Yes,SRV-010435
SRV-1008834,Windows,DC-5,Yes,SRV-0102259
SRV-1008835,Windows,DC-3,Yes,SRV-0106992
SRV-1008836,Windows,DC-2,Yes,SRV-0101542
SRV-1008837,Windows,DC-9,Yes,SRV-0104190
SRV-1008838,Linux,DC-6,Yes,SRV-0101221
SRV-1008839,Windows,DC-9,Yes,SRV-0109034
SRV-1008840,Windows,DC-7,Yes,SRV-0108208
SRV-1008841,Linux,DC-6,Yes,SRV-0107015
SRV-1008842,Windows,DC-10,Yes,SRV-010889
SRV-1008843,Linux,DC-4,Yes,SRV-0101421
SRV-1008844,Linux,DC-4,Yes,SRV-0101052
SRV-1008845,Linux,DC-1,Yes,SRV-0104602
SRV-1008846,Windows,DC-1,Yes,SRV-0108464
SRV-1008847,Linux,DC-10,Yes,SRV-0103282
SRV-1008848,Linux,DC-7,Yes,SRV-0102863
SRV-1008849,Windows,DC-10,Yes,SRV-0101614
SRV-1008850,Windows,DC-6,Yes,SRV-010017
SRV-1008851,Windows,DC-4,Yes,SRV-0105694
SRV-1008852,Windows,DC-2,Yes,SRV-0106690
SRV-1008853,Windows,DC-5,Yes,SRV-0109989
SRV-1008854,Linux,DC-2,Yes,SRV-0105334
SRV-1008855,Linux,DC-5,Yes,SRV-0108751
SRV-1008856,Linux,DC-7,Yes,SRV-010538
SRV-1008857,Windows,DC-9,Yes,SRV-0109926
SRV-1008858,Linux,DC-7,Yes,SRV-0103372
SRV-1008859,Linux,DC-2,Yes,SRV-0102998
SRV-1008860,Windows,DC-8,Yes,SRV-0104587
SRV-1008861,Windows,DC-2,Yes,SRV-0104659
SRV-1008862,Windows,DC-4,Yes,SRV-010569
SRV-1008863,Windows,DC-2,Yes,SRV-0109847
SRV-1008864,Windows,DC-5,Yes,SRV-010885
SRV-1008865,Windows,DC-2,Yes,SRV-0107003
SRV-1008866,Linux,DC-2,Yes,SRV-0102704
SRV-1008867,Linux,DC-3,Yes,SRV-010882
SRV-1008868,Windows,DC-2,Yes,SRV-0101402
SRV-1008869,Linux,DC-2,Yes,SRV-0108994
SRV-1008870,Linux,DC-7,Yes,SRV-0109791
SRV-1008871,Windows,DC-4,Yes,SRV-0106781
SRV-1008872,Linux,DC-8,Yes,SRV-0102953
SRV-1008873,Windows,DC-1,Yes,SRV-0107795
SRV-1008874,Linux,DC-9,Yes,SRV-0103813
SRV-1008875,Windows,DC-8,Yes,SRV-0107093
SRV-1008876,Windows,DC-7,Yes,SRV-0109323
SRV-1008877,Linux,DC-10,Yes,SRV-0103401
SRV-1008878,Windows,DC-4,Yes,SRV-0109440
SRV-1008879,Windows,DC-4,Yes,SRV-0104003
SRV-1008880,Windows,DC-7,Yes,SRV-0103527
SRV-1008881,Linux,DC-2,Yes,SRV-0103769
SRV-1008882,Linux,DC-3,Yes,SRV-0109049
SRV-1008883,Windows,DC-3,Yes,SRV-0106477
SRV-1008884,Windows,DC-10,Yes,SRV-010504
SRV-1008885,Linux,DC-6,Yes,SRV-010298
SRV-1008886,Windows,DC-5,Yes,SRV-0104485
SRV-1008887,Windows,DC-6,Yes,SRV-0104254
SRV-1008888,Linux,DC-1,Yes,SRV-010152
SRV-1008889,Linux,DC-1,Yes,SRV-0101154
SRV-1008890,Windows,DC-5,Yes,SRV-0107175
SRV-1008891,Windows,DC-3,Yes,SRV-0103953
SRV-1008892,Windows,DC-1,Yes,SRV-0106436
SRV-1008893,Windows,DC-8,Yes,SRV-0105702
SRV-1008894,Linux,DC-6,Yes,SRV-0109204
SRV-1008895,Windows,DC-9,Yes,SRV-0107739
SRV-1008896,Linux,DC-10,Yes,SRV-0108199
SRV-1008897,Linux,DC-2,Yes,SRV-0109849
SRV-1008898,Windows,DC-9,Yes,SRV-0108555
SRV-1008899,Linux,DC-4,Yes,SRV-0106792
SRV-1008900,Linux,DC-3,Yes,SRV-0107494
SRV-1008901,Linux,DC-3,Yes,SRV-0102656
SRV-1008902,Windows,DC-7,Yes,SRV-0102561
SRV-1008903,Linux,DC-4,Yes,SRV-0105139
SRV-1008904,Windows,DC-3,Yes,SRV-0109279
SRV-1008905,Windows,DC-5,Yes,SRV-0108581
SRV-1008906,Linux,DC-6,Yes,SRV-010616
SRV-1008907,Windows,DC-1,Yes,SRV-0105662
SRV-1008908,Windows,DC-6,Yes,SRV-0101373
SRV-1008909,Windows,DC-1,Yes,SRV-0105339
SRV-1008910,Linux,DC-10,Yes,SRV-010154
SRV-1008911,Windows,DC-8,Yes,SRV-0105325
SRV-1008912,Linux,DC-8,Yes,SRV-0108466
SRV-1008913,Windows,DC-8,Yes,SRV-0104888
SRV-1008914,Windows,DC-10,Yes,SRV-0103397
SRV-1008915,Linux,DC-9,Yes,SRV-0103992
SRV-1008916,Windows,DC-4,Yes,SRV-0107613
SRV-1008917,Linux,DC-7,Yes,SRV-0104437
SRV-1008918,Windows,DC-9,Yes,SRV-010338
SRV-1008919,Windows,DC-8,Yes,SRV-0104381
SRV-1008920,Windows,DC-4,Yes,SRV-0104145
SRV-1008921,Linux,DC-7,Yes,SRV-0103193
SRV-1008922,Linux,DC-4,Yes,SRV-010710
SRV-1008923,Windows,DC-9,Yes,SRV-0104864
SRV-1008924,Linux,DC-10,Yes,SRV-0108232
SRV-1008925,Linux,DC-8,Yes,SRV-0103445
SRV-1008926,Linux,DC-7,Yes,SRV-0108952
SRV-1008927,Windows,DC-7,Yes,SRV-0109121
SRV-1008928,Linux,DC-7,Yes,SRV-0108349
SRV-1008929,Windows,DC-4,Yes,SRV-0108025
SRV-1008930,Windows,DC-10,Yes,SRV-0105588
SRV-1008931,Linux,DC-7,Yes,SRV-0103296
SRV-1008932,Linux,DC-9,Yes,SRV-0103415
SRV-1008933,Linux,DC-4,Yes,SRV-0101013
SRV-1008934,Linux,DC-10,Yes,SRV-0109602
SRV-1008935,Windows,DC-4,Yes,SRV-0108722
SRV-1008936,Linux,DC-6,Yes,SRV-0105450
SRV-1008937,Windows,DC-7,Yes,SRV-0108970
SRV-1008938,Windows,DC-1,Yes,SRV-0107528
SRV-1008939,Windows,DC-5,Yes,SRV-0101878
SRV-1008940,Linux,DC-3,Yes,SRV-010094
